composite_id,url_id,source,property_search_type,property_type_code,property_type,url,property_link,title,layout_type,bedroom_count,is_studio,area_m2,size_band,price_czk,price_per_m2_czk,price_tier,full_address,street_address,borough_name,district_name,prague_zone,prague_ring,location_quality,city_name,region_name,country_name,latitude,longitude,seller_type,floor,floor_category,ownership_type,energy_class,is_new_build,description,details_json,has_balcony,has_parking,has_terrace,has_elevator,has_cellar,amenity_score,first_seen_at,last_seen_at,snapshot_date,is_active,is_removed,removed_at,relisted,relisted_at,price_changed,previous_price_czk,price_change_czk,price_change_pct,listing_duration_days,listing_age_bucket,removed_duration_days,price_vs_district_median_pct
sreality_byt_3442627404,3442627404,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kbely-sedlarova/3442627404,"Prodej bytu 4+kk 105 m² Sedlářova, Praha - Kbely 17 450 000 Kč",4+kk,,,105.0,,17450000.0,166190.48,,"Sedlářova, Praha - Kbely",Sedlářova,Kbely,Praha 19,Praha 19,,ok,Praha,Praha,Czech Republic,50.13513946533203,14.546544075012209,agency,,,osobní,E,,"Byt 4+kk 105 m² k prodeji Sedlářova, Praha - Kbely; 17 450 000 Kč, terasa, sklep, parkování, přízemní, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': False}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1825477452,1825477452,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-krocehlavy-wolkerova/1825477452,"Prodej bytu 2+kk 57 m² Wolkerova, Kladno - Kročehlavy 7 280 000 Kč",2+kk,,,57.0,,7280000.0,127719.3,,"Wolkerova, Kladno - Kročehlavy",Wolkerova,Kladno - Kročehlavy,Kladno - Kročehlavy,,,ok,,Středočeský kraj,Czech Republic,50.131065368652344,14.113940238952637,agency,,,osobní,E,,"Byt 2+kk 57 m² k prodeji Wolkerova, Kladno - Kročehlavy; 7 280 000 Kč, balkón, výtah, patrový, osobní vlastnictví, projekt","{'cellar': False, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_229548108,229548108,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/cesky-brod-cesky-brod-zborovska/229548108,"Prodej bytu 2+kk 96 m² Zborovská, Český Brod 9 990 000 Kč",2+kk,,,96.0,,9990000.0,104062.5,,"Zborovská, Český Brod",Zborovská,Český Brod,Český Brod,,,ok,,Středočeský kraj,Czech Republic,50.07573318481445,14.863356590270996,agency,,,osobní,E,,"Byt 2+kk 96 m² k prodeji Zborovská, Český Brod; 9 990 000 Kč, balkón, sklep, parkování, garáž, bezbariérový, výtah, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_sc_1361777484,1361777484,sreality,dum_sc,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/revnice-revnice-pod-drahou/1361777484,"Prodej rodinného domu 174 m², pozemek 537 m² Pod Drahou, Řevnice 13 990 000 Kč",,,,174.0,,13990000.0,80402.3,,", pozemek 537 m² Pod Drahou, Řevnice",,Řevnice,Řevnice,,,ok,,Středočeský kraj,Czech Republic,49.90739822387695,14.23319149017334,agency,,,osobní,D,,"Rodinný dům 174 m² k prodeji Pod Drahou, Řevnice; 13 990 000 Kč, (Cena včetně provize RK a kompletního právního servisu), zahrada, parkování, garáž, patrový, samostatný dům, ve velmi dobrém stavu","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_sc_1553182796,1553182796,sreality,dum_sc,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/uzice-netreba-/1553182796,"Prodej rodinného domu 126 m², pozemek 246 m² Úžice - Netřeba 10 990 000 Kč",,,,126.0,,10990000.0,87222.22,,", pozemek 246 m² Úžice - Netřeba",,pozemek 246 m² Úžice - Netřeba,pozemek 246 m² Úžice - Netřeba,,,ok,,Středočeský kraj,Czech Republic,50.27417755126953,14.395744323730469,agency,,,osobní,E,,"Rodinný dům 126 m² k prodeji Úžice - Netřeba; 10 990 000 Kč, (včetně DPH, včetně poplatků, včetně provize, včetně právního servisu), parkování, přízemní, samostatný dům, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_510767180,510767180,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-ruzyne-ciolkovskeho/510767180,"Prodej bytu 2+kk 42 m² Ciolkovského, Praha - Ruzyně 5 980 000 Kč",2+kk,,,42.0,,5980000.0,142380.95,,"Ciolkovského, Praha - Ruzyně",Ciolkovského,Ruzyně,Praha 6,Praha 6,,ok,Praha,Praha,Czech Republic,50.09000778198242,14.309219360351562,agency,,,osobní,,,"Byt 2+kk 42 m² k prodeji Ciolkovského, Praha - Ruzyně; 5 980 000 Kč, sklep, výtah, přízemní, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-28 09:14:54.862572+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3840843852,3840843852,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/1+kk/kutna-hora-karlov-v-zakouti/3840843852,"Prodej bytu 1+kk 38 m² V Zákoutí, Kutná Hora - Karlov 3 998 000 Kč",1+kk,,,38.0,,3998000.0,105210.53,,"V Zákoutí, Kutná Hora - Karlov",V Zákoutí,Kutná Hora - Karlov,Kutná Hora - Karlov,,,ok,,Středočeský kraj,Czech Republic,49.94868469238281,15.282331466674805,agency,,,osobní,D,,"Byt 1+kk 38 m² k prodeji V Zákoutí, Kutná Hora - Karlov; 3 998 000 Kč, (+ 2.000,- služby, bez poplatků), balkón, sklep, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_668296012,668296012,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/milicin-milicin-/668296012,Prodej bytu 3+kk 74 m² Miličín 3 985 000 Kč,3+kk,,,74.0,,3985000.0,53851.35,,Miličín,Miličín,Miličín,Miličín,,,ok,,Středočeský kraj,Czech Republic,49.57252502441406,14.65951442718506,agency,,,osobní,,,"Byt 3+kk 74 m² k prodeji Miličín; 3 985 000 Kč, sklep, parkování, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1100043084,1100043084,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/statenice-statenice-zelena/1100043084,"Prodej bytu 2+kk 61 m² Zelená, Statenice 8 989 000 Kč",2+kk,,,61.0,,8989000.0,147360.66,,"Zelená, Statenice",Zelená,Statenice,Statenice,,,ok,,Středočeský kraj,Czech Republic,50.14175033569336,14.318655014038086,agency,,,osobní,D,,"Byt 2+kk 61 m² k prodeji Zelená, Statenice; 8 989 000 Kč, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3412669260,3412669260,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/uhonice-uhonice-ke-hristi/3412669260,"Prodej bytu 3+kk 83 m² Ke Hřišti, Úhonice 13 860 000 Kč",3+kk,,,83.0,,13860000.0,166987.95,,"Ke Hřišti, Úhonice",Ke Hřišti,Úhonice,Úhonice,,,ok,,Středočeský kraj,Czech Republic,50.03415298461914,14.23064136505127,agency,,,osobní,E,,"Byt 3+kk 83 m² k prodeji Ke Hřišti, Úhonice; 13 860 000 Kč, (Neplatíte provizi RK!), terasa, zahrada, parkování, patrový, osobní vlastnictví, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_2601325132,2601325132,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/bydleni/vrdy-vrdy-zizkovska/2601325132,"Prodej stavebního pozemku 640 m² Žižkovská, Vrdy 1 856 000 Kč (2 900 Kč/m²)",,,,640.0,,1856000.0,2900.0,,"Žižkovská, Vrdy",Žižkovská,Vrdy,Vrdy,,,ok,,Středočeský kraj,Czech Republic,49.92536544799805,15.466495513916016,agency,,,osobní,,,"Stavební pozemek 1 m² k prodeji Žižkovská, Vrdy; 2 900 Kč","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_396976972,396976972,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/1+kk/melnik-melnik-vodarenska/396976972,"Prodej bytu 1+kk 43 m² Vodárenská, Mělník 5 263 850 Kč",1+kk,,,43.0,,5263850.0,122415.12,,"Vodárenská, Mělník",Vodárenská,Mělník,Mělník,,,ok,,Středočeský kraj,Czech Republic,50.35190200805664,14.482348442077637,agency,,,osobní,E,,"Byt 1+kk 43 m² k prodeji Vodárenská, Mělník; 5 263 850 Kč, (včetně provize, právního servisu), terasa, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_509411916,509411916,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-kladno-ke-stadionu/509411916,"Prodej bytu 3+kk 63 m² Ke Stadionu, Kladno 8 411 519 Kč",3+kk,,,63.0,,8411519.0,133516.17,,"Ke Stadionu, Kladno",Ke Stadionu,Kladno,Kladno,,,ok,,Středočeský kraj,Czech Republic,50.14173126220703,14.093920707702637,agency,,,osobní,D,,"Byt 3+kk 63 m² k prodeji Ke Stadionu, Kladno; 8 411 519 Kč, terasa, sklep, zahrada, parkování, výtah, patrový, osobní vlastnictví, ve výstavbě","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1391502156,1391502156,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/1+kk/mlada-boleslav-michalovice-/1391502156,Prodej bytu 1+kk 36 m² Mladá Boleslav - Michalovice 4 120 110 Kč,1+kk,,,36.0,,4120110.0,114447.5,,Mladá Boleslav - Michalovice,Mladá Boleslav - Michalovice,Mladá Boleslav - Michalovice,Mladá Boleslav - Michalovice,,,ok,,Středočeský kraj,Czech Republic,50.431243896484375,14.906054496765137,agency,,,osobní,E,,"Byt 1+kk 36 m² k prodeji Mladá Boleslav - Michalovice; 4 120 110 Kč, terasa, parkování, garáž, výtah, patrový, osobní vlastnictví, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_1771389772,1771389772,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+1/praha-strizkov-vernericka/1771389772,"Prodej bytu 3+1 57 m² Verneřická, Praha - Střížkov 7 790 000 Kč",3+1,,,57.0,,7790000.0,136666.67,,"Verneřická, Praha - Střížkov",Verneřická,Střížkov,Praha 9,Praha 9,,ok,Praha,Praha,Czech Republic,50.12288665771485,14.498799324035645,agency,,,osobní,E,,"Byt 3+1 57 m² k prodeji Verneřická, Praha - Střížkov; 7 790 000 Kč, (bez poplatků), lodžie, patrový, osobní vlastnictví, v dobrém stavu","{'cellar': False, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_210301772,210301772,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/neratovice-neratovice-28-rijna/210301772,"Prodej bytu 2+1 53 m² 28. října, Neratovice 3 990 000 Kč",2+1,,,53.0,,3990000.0,75283.02,,"28. října, Neratovice",28. října,Neratovice,Neratovice,,,ok,,Středočeský kraj,Czech Republic,50.25556564331055,14.510781288146973,agency,,,osobní,,,"Byt 2+1 53 m² k prodeji 28. října, Neratovice; 3 990 000 Kč, balkón, sklep, patrový, družstevní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1402581068,1402581068,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/1402581068,Prodej bytu 3+kk 58 m² Milovice - Mladá 5 890 000 Kč,3+kk,,,58.0,,5890000.0,101551.72,,Milovice - Mladá,Milovice - Mladá,Milovice - Mladá,Milovice - Mladá,,,ok,,Středočeský kraj,Czech Republic,50.22857666015625,14.864663124084473,agency,,,osobní,,,"Byt 3+kk 58 m² k prodeji Milovice - Mladá; 5 890 000 Kč, balkón, sklep, přízemní, osobní vlastnictví, po rekonstrukci","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3595481164,3595481164,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/caslav-caslav-nove-mesto-zitenicka/3595481164,"Prodej bytu 2+1 57 m² Žitenická, Čáslav - Čáslav-Nové Město 3 980 000 Kč",2+1,,,57.0,,3980000.0,69824.56,,"Žitenická, Čáslav - Čáslav-Nové Město",Žitenická,Čáslav - Čáslav-Nové Město,Čáslav - Čáslav-Nové Město,,,ok,,Středočeský kraj,Czech Republic,49.91117858886719,15.393802642822266,agency,,,osobní,D,,"Byt 2+1 57 m² k prodeji Žitenická, Čáslav - Čáslav-Nové Město; 3 980 000 Kč, (cena včetně právního servisu a provize RK), lodžie, sklep, patrový, osobní vlastnictví, v dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_95985740,95985740,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+1/mlada-boleslav-mlada-boleslav-ii-17-listopadu/95985740,"Prodej bytu 3+1 69 m² 17. listopadu, Mladá Boleslav - Mladá Boleslav II 6 800 000 Kč",3+1,,,69.0,,6800000.0,98550.72,,"17. listopadu, Mladá Boleslav - Mladá Boleslav II",17. listopadu,Mladá Boleslav - Mladá Boleslav II,Mladá Boleslav - Mladá Boleslav II,,,ok,,Středočeský kraj,Czech Republic,50.431373596191406,14.926910400390623,agency,,,osobní,A,,"Byt 3+1 69 m² k prodeji 17. listopadu, Mladá Boleslav - Mladá Boleslav II; 6 800 000 Kč, (Cena včetně právního servisu a provize RK.), balkón, sklep, výtah, přízemní, osobní vlastnictví, po rekonstrukci","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_1257513804,1257513804,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/bydleni/druzec-druzec-/1257513804,Prodej stavebního pozemku 1300 m² Družec 8 990 000 Kč (6 915 Kč/m²),,,,1300.0,,8990000.0,6915.38,,Družec,Družec,Družec,Družec,,,ok,,Středočeský kraj,Czech Republic,50.10383987426758,14.047964096069336,agency,,,osobní,,,"Stavební pozemek 1300 m² k prodeji Družec; 8 990 000 Kč, (včetně DPH, včetně poplatků, včetně provize, včetně právního servisu)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_1849270860,1849270860,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/pole/kacov-kacov-/1849270860,Prodej pole 10832 m² Kácov 488 000 Kč (45 Kč/m²),,,,10832.0,,488000.0,45.05,,Kácov,Kácov,Kácov,Kácov,,,ok,,Středočeský kraj,Czech Republic,49.78229141235352,15.02696132659912,agency,,,osobní,,,"Pole 10844 m² k prodeji Kácov; 488 000 Kč, (Prodávající si vyhrazuje právo vybrat kupujícího na základě jím zvolených kritérií.)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1079268172,1079268172,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-krocehlavy-prazska/1079268172,"Prodej bytu 3+kk 68 m² Pražská, Kladno - Kročehlavy 7 940 000 Kč",3+kk,,,68.0,,7940000.0,116764.71,,"Pražská, Kladno - Kročehlavy",Pražská,Kladno - Kročehlavy,Kladno - Kročehlavy,,,ok,,Středočeský kraj,Czech Republic,50.136287689208984,14.124220848083496,agency,,,osobní,E,,"Byt 3+kk 68 m² k prodeji Pražská, Kladno - Kročehlavy; 7 940 000 Kč, terasa, přízemní, osobní vlastnictví, ve výstavbě","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': True, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_525967436,525967436,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+1/praha-horni-pocernice-chodovicka/525967436,"Prodej bytu 3+1 65 m² Chodovická, Praha - Horní Počernice 7 499 900 Kč",3+1,,,65.0,,7499900.0,115383.08,,"Chodovická, Praha - Horní Počernice",Chodovická,Chodov,Praha 11,Praha 11,,ok,Praha,Praha,Czech Republic,50.11101913452149,14.611786842346191,agency,,,osobní,E,,"Byt 3+1 65 m² k prodeji Chodovická, Praha - Horní Počernice; 7 499 900 Kč, lodžie, sklep, bezbariérový, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_sc_92057676,92057676,sreality,dum_sc,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/drisy-drisy-/92057676,"Prodej rodinného domu 129 m², pozemek 35 m² Dřísy 10 990 000 Kč",,,,129.0,,10990000.0,85193.8,,", pozemek 35 m² Dřísy",,pozemek 35 m² Dřísy,pozemek 35 m² Dřísy,,,ok,,Středočeský kraj,Czech Republic,50.2747688293457,14.655282974243164,agency,,,osobní,E,,"Rodinný dům 129 m² k prodeji Dřísy; 10 990 000 Kč, (včetně DPH, včetně poplatků, včetně provize, včetně právního servisu), patrový, samostatný dům, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_2020975436,2020975436,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/1+kk/kladno-rozdelov-/2020975436,Prodej bytu 1+kk 37 m² Kladno - Rozdělov 5 073 800 Kč,1+kk,,,37.0,,5073800.0,137129.73,,Kladno - Rozdělov,Kladno - Rozdělov,Kladno - Rozdělov,Kladno - Rozdělov,,,ok,,Středočeský kraj,Czech Republic,50.14202880859375,14.06955909729004,agency,,,osobní,D,,"Byt 1+kk 37 m² k prodeji Kladno - Rozdělov; 5 073 800 Kč, (Cena sklepa a garážového stání není zahrnuta v ceně bytu.), lodžie, sklep, bezbariérový, výtah, nízkoenergetický, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1778225996,1778225996,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/kladno-krocehlavy-wolkerova/1778225996,"Prodej bytu 4+kk 90 m² Wolkerova, Kladno - Kročehlavy 9 450 000 Kč",4+kk,,,90.0,,9450000.0,105000.0,,"Wolkerova, Kladno - Kročehlavy",Wolkerova,Kladno - Kročehlavy,Kladno - Kročehlavy,,,ok,,Středočeský kraj,Czech Republic,50.131065368652344,14.113940238952637,agency,,,osobní,E,,"Byt 4+kk 90 m² k prodeji Wolkerova, Kladno - Kročehlavy; 9 450 000 Kč, zahrada, výtah, patrový, osobní vlastnictví, projekt","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3488764748,3488764748,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/bast-bast-boranovicka/3488764748,"Prodej bytu 3+kk 71 m² Bořanovická, Bašť 9 100 000 Kč",3+kk,,,71.0,,9100000.0,128169.01,,"Bořanovická, Bašť",Bořanovická,Bašť,Bašť,,,ok,,Středočeský kraj,Czech Republic,50.20369338989258,14.475787162780762,agency,,,osobní,E,,"Byt 3+kk 71 m² k prodeji Bořanovická, Bašť; 9 100 000 Kč, terasa, sklep, parkování, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_3700990028,3700990028,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-dejvice-v-sareckem-udoli/3700990028,"Prodej bytu 5+kk 207 m² V Šáreckém údolí, Praha - Dejvice 19 980 000 Kč",5+kk,,,207.0,,19980000.0,96521.74,,"V Šáreckém údolí, Praha - Dejvice",V Šáreckém údolí,Dejvice,Praha 6,Praha 6,,ok,Praha,Praha,Czech Republic,50.10417175292969,14.372502326965332,agency,,,osobní,,,"Byt 5+kk 207 m² k prodeji V Šáreckém údolí, Praha - Dejvice; 19 980 000 Kč, (včetně provize, včetně právního servisu), balkón, parkování, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': False, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-28 09:14:54.862572+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3979718732,3979718732,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/kladno-krocehlavy-litevska/3979718732,"Prodej bytu 2+1 62 m² Litevská, Kladno - Kročehlavy 5 888 000 Kč",2+1,,,62.0,,5888000.0,94967.74,,"Litevská, Kladno - Kročehlavy",Litevská,Kladno - Kročehlavy,Kladno - Kročehlavy,,,ok,,Středočeský kraj,Czech Republic,50.131591796875,14.134676933288574,agency,,,osobní,E,,"Byt 2+1 62 m² k prodeji Litevská, Kladno - Kročehlavy; 5 888 000 Kč, lodžie, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_512663628,512663628,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-kotlaska/512663628,"Prodej bytu 3+kk 84 m² Kotlaska, Praha - Libeň 11 490 000 Kč",3+kk,,,84.0,,11490000.0,136785.71,,"Kotlaska, Praha - Libeň",Kotlaska,Libeň,Praha 8,Praha 8,,ok,Praha,Praha,Czech Republic,50.104103088378906,14.469968795776367,agency,,,osobní,D,,"Byt 3+kk 84 m² k prodeji Kotlaska, Praha - Libeň; 11 490 000 Kč, (cena včetně provize RK), balkón, sklep, výtah, přízemní, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-28 09:14:54.862572+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
